NLD,60.54691546,61.44827811,63.01600687,55.82601937,63.59103232,68.81677448,72.33463119,71.31419782,71.72311646,71.68378094,69.91867935
MEX,28.85400305,29.32416664,30.17290837,28.75436327,31.07488392,32.51218671,33.76336302,32.66271015,33.36486229,37.09631247,39.98821838
LUX,144.3513714,149.6168482,156.4499476,131.9032996,141.6383102,145.4599512,155.4177148,159.5787125,172.3199044,192.4159889,191.5370265
ESP,30.78730205,31.69872142,30.44193416,23.82417978,26.82482309,29.1669664,29.23276378,28.9637434,30.24980111,30.72843212,30.15735498
